zone_id,settlement,SCMI,ridge_pred,rf_pred,xgb_pred,ridge_residual,rf_residual,xgb_residual
MTH_522,Mathare,0.0629437735914522,0.06342450833090509,0.06668803258044877,0.06360960006713867,-0.00048073473945288436,-0.0037442589889965655,-0.0006658264756864707
MTH_523,Mathare,0.0705800314110913,0.0641976910327009,0.07228958443368506,0.07084576785564423,0.006382340378390403,-0.0017095530225937627,-0.0002657364445529248
MTH_524,Mathare,0.0687993673978602,0.06507326909087663,0.0801102116863334,0.0880698710680008,0.0037260983069835746,-0.01131084428847319,-0.01927050367014059
MTH_525,Mathare,0.0591165836159444,0.05895230566155499,0.07936536776654408,0.08460965007543564,0.00016427795438941212,-0.020248784150599684,-0.02549306645949124
MTH_526,Mathare,0.0873744490639868,0.02699774434253574,0.07563106472511467,0.07802428305149078,0.060376704721451055,0.01174338433887212,0.009350166012496011
MTH_527,Mathare,0.1360977528341387,0.04861097561854973,0.08030996572619571,0.07003852725028992,0.08748677721558895,0.05578778710794298,0.06605922558384877
MTH_528,Mathare,0.1448998771498104,0.0800206031200966,0.09017926564310935,0.09725350886583328,0.0648792740297138,0.054720611506701045,0.047646368283977114
MTH_529,Mathare,0.1651120677626261,0.1361461109418075,0.1613958596288762,0.15765191614627838,0.028965956820818595,0.0037162081337498987,0.007460151616347721
MTH_530,Mathare,0.1708367568697418,0.13501374407864383,0.142001192115066,0.15400300920009613,0.03582301279109798,0.028835564754675802,0.016833747669645682
MTH_531,Mathare,0.1229949164446031,0.11804979372565878,0.13180230396130488,0.13884559273719788,0.004945122718944317,-0.008807387516701778,-0.015850676292594776
MTH_532,Mathare,0.0859808952405181,0.124559728864274,0.13395348569460552,0.12480591237545013,-0.0385788336237559,-0.04797259045408743,-0.03882501713493204
MTH_533,Mathare,0.0702774717655255,0.11288646196438898,0.1088502968039361,0.10857509821653366,-0.04260899019886348,-0.0385728250384106,-0.03829762645100816
MTH_534,Mathare,0.0741674645921322,0.10229040107646287,0.0992858646988819,0.10042226314544678,-0.02812293648433066,-0.02511840010674969,-0.02625479855331457
MTH_535,Mathare,0.1085807173356528,0.10873729288797265,0.12087388062911562,0.11493484675884247,-0.00015657555231984865,-0.01229316329346282,-0.006354129423189664
MTH_536,Mathare,0.1124912355397132,0.1022662693772802,0.09895965946287671,0.10634665936231613,0.010224966162433,0.013531576076836485,0.006144576177397068
MTH_537,Mathare,0.0589594246064664,0.06241292383587167,0.07138513993339465,0.06645630300045013,-0.0034534992294052713,-0.012425715326928252,-0.007496878393983733
MTH_560,Mathare,0.1036796402396356,0.07213646088238373,0.07214529683154855,0.06261573731899261,0.03154317935725187,0.03153434340808706,0.04106390292064299
MTH_561,Mathare,0.0662265848110134,0.07275480054696794,0.07730106753353977,0.06990724802017212,-0.006528215735954537,-0.011074482722526369,-0.003680663209158719
MTH_562,Mathare,0.0647783753420514,0.06926825111496954,0.07594316737785461,0.07477623969316483,-0.0044898757729181366,-0.011164792035803214,-0.009997864351113425
MTH_563,Mathare,0.0922045184322838,0.0524933743880559,0.07699401248603104,0.07913105934858322,0.0397111440442279,0.01521050594625277,0.013073459083700584
MTH_564,Mathare,0.0665130946816598,0.05237607034714165,0.07948195921858905,0.09029930830001831,0.014137024334518154,-0.012968864536929248,-0.023786213618358504
MTH_565,Mathare,0.0657539962218158,0.05916570102708851,0.07846262742322568,0.07991332560777664,0.006588295194727284,-0.012708631201409887,-0.014159329385960845
MTH_566,Mathare,0.0731095997502001,0.06690796549085593,0.07257545441162233,0.07272273302078247,0.006201634259344169,0.0005341453385777628,0.0003868667294176231
