zone_id,settlement,road_density,paved_proportion,total_road_length_m,road_segment_count
KHW_697,Kahawa_Soweto,3839.6307,0.0,5.65,1
KHW_725,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_726,Kahawa_Soweto,22581.8713,0.0,56.34,1
KHW_727,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_728,Kahawa_Soweto,20898.7723,0.0,52.14,2
KHW_729,Kahawa_Soweto,21375.8642,0.0,53.33,1
KHW_730,Kahawa_Soweto,27602.5648,0.0,68.87,5
KHW_731,Kahawa_Soweto,29018.9019,0.0,72.4,2
KHW_732,Kahawa_Soweto,25982.307,0.0,64.83,3
KHW_733,Kahawa_Soweto,25727.3431,0.0,64.19,1
KHW_734,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_735,Kahawa_Soweto,21580.5448,0.0,53.75,1
KHW_736,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_763,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_764,Kahawa_Soweto,16428.5755,0.0,40.99,1
KHW_765,Kahawa_Soweto,5827.1381,0.0,14.54,1
KHW_766,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_767,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_768,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_769,Kahawa_Soweto,36440.2534,0.0,90.92,3
KHW_770,Kahawa_Soweto,20413.6661,0.0,50.93,2
KHW_771,Kahawa_Soweto,51903.5116,0.0,129.5,4
KHW_772,Kahawa_Soweto,29730.5123,0.0,74.18,3
KHW_773,Kahawa_Soweto,17145.3498,0.0,42.78,2
KHW_774,Kahawa_Soweto,25548.914,0.0,48.09,1
KHW_802,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_803,Kahawa_Soweto,20777.8293,0.0,51.84,1
KHW_804,Kahawa_Soweto,50320.9976,0.0,125.55,3
KHW_805,Kahawa_Soweto,28586.8061,0.0,71.32,2
KHW_806,Kahawa_Soweto,11832.656,0.0,29.52,1
KHW_807,Kahawa_Soweto,24121.3722,0.0,60.18,2
KHW_808,Kahawa_Soweto,36864.6041,0.0,91.98,3
KHW_809,Kahawa_Soweto,34866.1041,0.0,86.99,2
KHW_810,Kahawa_Soweto,10710.4574,0.0,26.72,2
KHW_811,Kahawa_Soweto,44833.1803,0.0,111.86,3
KHW_812,Kahawa_Soweto,24816.9736,0.0,61.92,4
KHW_813,Kahawa_Soweto,25248.0569,0.0,20.41,1
KHW_841,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_842,Kahawa_Soweto,20085.5589,0.0,50.11,1
KHW_843,Kahawa_Soweto,22100.138,0.0,55.14,2
KHW_844,Kahawa_Soweto,9200.6625,0.0,22.96,2
KHW_845,Kahawa_Soweto,17236.4647,0.0,43.01,1
KHW_846,Kahawa_Soweto,39871.6074,0.0,99.48,3
KHW_847,Kahawa_Soweto,290.2014,0.0,0.72,1
KHW_848,Kahawa_Soweto,793.0649,0.0,1.98,1
KHW_849,Kahawa_Soweto,35073.7442,0.0,87.51,3
KHW_850,Kahawa_Soweto,20249.0459,0.0,50.52,3
KHW_851,Kahawa_Soweto,16659.2587,0.0,37.79,2
KHW_880,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_881,Kahawa_Soweto,21444.8531,0.0,53.5,1
KHW_882,Kahawa_Soweto,28874.7313,0.0,72.04,1
KHW_883,Kahawa_Soweto,26195.7199,0.0,65.36,2
KHW_884,Kahawa_Soweto,12204.9858,0.0,30.45,1
KHW_885,Kahawa_Soweto,30259.7684,0.0,75.5,3
KHW_886,Kahawa_Soweto,34965.4071,0.0,87.24,3
KHW_887,Kahawa_Soweto,20383.2275,0.0,50.86,1
KHW_888,Kahawa_Soweto,43276.0289,0.0,107.97,3
KHW_889,Kahawa_Soweto,30245.1527,0.0,75.46,3
KHW_890,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_919,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_920,Kahawa_Soweto,40488.9734,0.0,101.02,3
KHW_921,Kahawa_Soweto,37111.0479,0.0,92.59,5
KHW_922,Kahawa_Soweto,55378.0485,0.0,138.17,5
KHW_923,Kahawa_Soweto,6337.4908,0.0,15.81,2
KHW_924,Kahawa_Soweto,15996.9268,0.0,39.91,1
KHW_925,Kahawa_Soweto,13063.2874,0.0,32.59,1
KHW_926,Kahawa_Soweto,2795.0337,0.0,6.97,1
KHW_927,Kahawa_Soweto,22713.4432,0.0,56.67,2
KHW_928,Kahawa_Soweto,3536.267,0.0,8.71,2
KHW_929,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_958,Kahawa_Soweto,24807.1857,0.0,46.16,1
KHW_959,Kahawa_Soweto,23847.5349,0.0,59.5,2
KHW_960,Kahawa_Soweto,21144.1964,0.0,52.75,1
KHW_961,Kahawa_Soweto,21380.5872,0.0,53.34,1
KHW_962,Kahawa_Soweto,24282.9212,0.0,60.59,1
KHW_963,Kahawa_Soweto,19058.4594,0.0,47.55,1
KHW_964,Kahawa_Soweto,36286.8986,0.0,90.54,2
KHW_965,Kahawa_Soweto,35600.9843,0.0,88.82,2
KHW_966,Kahawa_Soweto,35745.3675,0.0,89.18,3
KHW_967,Kahawa_Soweto,23549.248,0.0,40.99,3
KHW_996,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_997,Kahawa_Soweto,21525.4564,0.0,52.74,1
KHW_998,Kahawa_Soweto,21209.8701,0.0,52.92,1
KHW_999,Kahawa_Soweto,25753.2995,0.0,64.25,2
KHW_1000,Kahawa_Soweto,33712.6336,0.0,84.11,4
KHW_1001,Kahawa_Soweto,28289.3082,0.0,70.58,3
KHW_1002,Kahawa_Soweto,29027.8339,0.0,72.42,2
KHW_1003,Kahawa_Soweto,23009.2246,0.0,57.41,2
KHW_1004,Kahawa_Soweto,38699.9914,0.0,96.56,3
KHW_1005,Kahawa_Soweto,22205.2907,0.0,55.4,2
KHW_1006,Kahawa_Soweto,9073.6178,0.0,6.71,1
KHW_1035,Kahawa_Soweto,20412.4366,0.0,23.52,2
KHW_1036,Kahawa_Soweto,41553.5433,0.0,103.68,4
KHW_1037,Kahawa_Soweto,56814.7321,0.0,141.75,6
KHW_1038,Kahawa_Soweto,52109.4969,0.0,130.01,4
KHW_1039,Kahawa_Soweto,46850.7921,0.0,116.89,3
KHW_1040,Kahawa_Soweto,20822.8279,0.0,51.95,1
KHW_1041,Kahawa_Soweto,29753.9921,0.0,74.24,2
KHW_1042,Kahawa_Soweto,35190.4981,0.0,87.8,2
KHW_1043,Kahawa_Soweto,34160.0074,0.0,85.23,4
KHW_1044,Kahawa_Soweto,8237.844,0.0,18.21,1
KHW_1074,Kahawa_Soweto,11601.5117,0.0,26.03,1
KHW_1075,Kahawa_Soweto,21788.8724,0.0,54.36,1
KHW_1076,Kahawa_Soweto,21667.6778,0.0,54.06,1
KHW_1077,Kahawa_Soweto,19496.1043,0.0,48.64,2
KHW_1078,Kahawa_Soweto,21087.4781,0.0,52.61,3
KHW_1079,Kahawa_Soweto,26117.2272,0.0,65.16,2
KHW_1080,Kahawa_Soweto,61405.1073,0.0,153.21,5
KHW_1081,Kahawa_Soweto,39098.9218,0.0,97.55,4
KHW_1082,Kahawa_Soweto,38802.1379,0.0,96.81,8
KHW_1083,Kahawa_Soweto,64626.3046,0.0,81.24,3
KHW_1112,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1113,Kahawa_Soweto,32960.4619,0.0,82.24,2
KHW_1114,Kahawa_Soweto,27443.458,0.0,68.47,2
KHW_1115,Kahawa_Soweto,32501.3895,0.0,81.09,2
KHW_1116,Kahawa_Soweto,30560.1983,0.0,76.25,3
KHW_1117,Kahawa_Soweto,42480.6947,0.0,105.99,3
KHW_1118,Kahawa_Soweto,25223.9189,0.0,62.93,2
KHW_1119,Kahawa_Soweto,26279.1786,0.0,65.57,2
KHW_1120,Kahawa_Soweto,21328.3605,0.0,53.21,1
KHW_1121,Kahawa_Soweto,45398.519,0.0,112.29,5
KHW_1122,Kahawa_Soweto,18146.9688,0.0,5.45,1
KHW_1151,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1152,Kahawa_Soweto,39016.188,0.0,97.35,4
KHW_1153,Kahawa_Soweto,52108.5832,0.0,130.01,3
KHW_1154,Kahawa_Soweto,23861.1469,0.0,59.53,2
KHW_1155,Kahawa_Soweto,30181.2271,0.0,75.3,2
KHW_1156,Kahawa_Soweto,34066.8301,0.0,85.0,2
KHW_1157,Kahawa_Soweto,36595.3591,0.0,91.31,3
KHW_1158,Kahawa_Soweto,47159.9513,0.0,117.66,3
KHW_1159,Kahawa_Soweto,32836.8819,0.0,81.93,3
KHW_1160,Kahawa_Soweto,12884.1581,0.0,23.57,1
KHW_1190,Kahawa_Soweto,39717.0632,0.0,31.83,1
KHW_1191,Kahawa_Soweto,28400.996,0.0,70.86,2
KHW_1192,Kahawa_Soweto,20751.2827,0.0,51.77,1
KHW_1193,Kahawa_Soweto,36929.9875,0.0,92.14,3
KHW_1194,Kahawa_Soweto,32791.7094,0.0,81.82,2
KHW_1195,Kahawa_Soweto,20972.9344,0.0,52.33,1
KHW_1196,Kahawa_Soweto,43024.7409,0.0,107.35,2
KHW_1197,Kahawa_Soweto,21510.3968,0.0,53.67,1
KHW_1198,Kahawa_Soweto,32209.5948,0.0,80.36,2
KHW_1199,Kahawa_Soweto,25067.8111,0.0,22.53,1
KHW_1229,Kahawa_Soweto,40800.28,0.0,51.13,1
KHW_1230,Kahawa_Soweto,20673.9001,0.0,51.58,1
KHW_1231,Kahawa_Soweto,24924.6831,0.0,62.19,2
KHW_1232,Kahawa_Soweto,37180.2926,0.0,92.76,2
KHW_1233,Kahawa_Soweto,29059.7316,0.0,72.5,2
KHW_1234,Kahawa_Soweto,37757.7627,0.0,94.21,3
KHW_1235,Kahawa_Soweto,43192.9438,0.0,107.77,3
KHW_1236,Kahawa_Soweto,41675.7354,0.0,103.98,3
KHW_1237,Kahawa_Soweto,20804.6498,0.0,48.66,1
KHW_1268,Kahawa_Soweto,23055.1407,0.0,51.88,1
KHW_1269,Kahawa_Soweto,35212.2734,0.0,87.85,2
KHW_1270,Kahawa_Soweto,27197.5347,0.0,67.86,2
KHW_1271,Kahawa_Soweto,20470.4396,0.0,51.07,1
KHW_1272,Kahawa_Soweto,46592.7568,0.0,116.25,2
KHW_1273,Kahawa_Soweto,7231.9278,0.0,18.04,2
KHW_1274,Kahawa_Soweto,42606.8292,0.0,106.3,3
KHW_1275,Kahawa_Soweto,23455.3473,0.0,58.52,4
KHW_1276,Kahawa_Soweto,24206.0147,0.0,35.49,1
KHW_1306,Kahawa_Soweto,11258.5144,0.0,11.1,1
KHW_1307,Kahawa_Soweto,35397.1626,0.0,88.32,2
KHW_1308,Kahawa_Soweto,23866.6353,0.0,59.55,2
KHW_1309,Kahawa_Soweto,21170.7003,0.0,52.82,1
KHW_1310,Kahawa_Soweto,20470.4396,0.0,51.07,1
KHW_1311,Kahawa_Soweto,22646.4505,0.0,56.5,2
KHW_1312,Kahawa_Soweto,20840.8682,0.0,52.0,1
KHW_1313,Kahawa_Soweto,31220.4145,0.0,77.9,3
KHW_1314,Kahawa_Soweto,14841.7556,0.0,37.03,3
KHW_1315,Kahawa_Soweto,51158.6887,0.0,26.62,2
KHW_1344,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1345,Kahawa_Soweto,39406.3856,0.0,90.24,2
KHW_1346,Kahawa_Soweto,22396.0263,0.0,55.88,1
KHW_1347,Kahawa_Soweto,32736.6351,0.0,81.68,2
KHW_1348,Kahawa_Soweto,15246.3885,0.0,38.04,2
KHW_1349,Kahawa_Soweto,35379.2651,0.0,88.27,2
KHW_1350,Kahawa_Soweto,5222.8987,0.0,13.03,1
KHW_1351,Kahawa_Soweto,15247.7107,0.0,38.04,2
KHW_1352,Kahawa_Soweto,27010.7545,0.0,67.39,2
KHW_1353,Kahawa_Soweto,60521.3405,0.0,149.8,5
KHW_1354,Kahawa_Soweto,109516.3997,0.0,33.58,1
KHW_1382,Kahawa_Soweto,9624.1914,0.0,14.25,1
KHW_1383,Kahawa_Soweto,25287.9062,0.0,61.56,1
KHW_1384,Kahawa_Soweto,27849.15,0.0,69.48,3
KHW_1385,Kahawa_Soweto,56017.1174,0.0,139.76,3
KHW_1386,Kahawa_Soweto,38628.85,0.0,96.38,4
KHW_1387,Kahawa_Soweto,49648.5326,0.0,123.87,3
KHW_1388,Kahawa_Soweto,38310.6143,0.0,95.59,4
KHW_1389,Kahawa_Soweto,32760.6184,0.0,81.74,2
KHW_1390,Kahawa_Soweto,25418.6631,0.0,63.42,3
KHW_1391,Kahawa_Soweto,46594.0937,0.0,116.25,2
KHW_1392,Kahawa_Soweto,22432.6692,0.0,55.97,3
KHW_1393,Kahawa_Soweto,1425.4657,0.0,2.99,1
KHW_1419,Kahawa_Soweto,14365.147,0.0,8.99,2
KHW_1420,Kahawa_Soweto,8674.302,0.0,20.17,2
KHW_1421,Kahawa_Soweto,31019.0842,0.0,77.39,3
KHW_1422,Kahawa_Soweto,27902.9122,0.0,69.62,2
KHW_1423,Kahawa_Soweto,32382.5187,0.0,80.79,3
KHW_1424,Kahawa_Soweto,31003.9994,0.0,77.36,2
KHW_1425,Kahawa_Soweto,32595.5688,0.0,81.33,2
KHW_1426,Kahawa_Soweto,39694.84,0.0,99.04,4
KHW_1427,Kahawa_Soweto,19667.9043,0.0,49.07,2
KHW_1428,Kahawa_Soweto,18732.0421,0.0,46.74,2
KHW_1429,Kahawa_Soweto,25750.9946,0.0,64.25,1
KHW_1430,Kahawa_Soweto,23984.6421,0.0,59.84,2
KHW_1431,Kahawa_Soweto,39544.4991,0.0,98.66,2
KHW_1432,Kahawa_Soweto,2908.8114,0.0,7.26,1
KHW_1433,Kahawa_Soweto,14455.0897,0.0,28.21,1
KHW_1457,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1458,Kahawa_Soweto,36333.6487,0.0,88.39,2
KHW_1459,Kahawa_Soweto,16515.505,0.0,41.21,2
KHW_1460,Kahawa_Soweto,36501.1949,0.0,91.07,3
KHW_1461,Kahawa_Soweto,40394.3729,0.0,100.78,4
KHW_1462,Kahawa_Soweto,35068.7418,0.0,87.5,2
KHW_1463,Kahawa_Soweto,21230.443,0.0,52.97,1
KHW_1464,Kahawa_Soweto,18770.3623,0.0,46.83,2
KHW_1465,Kahawa_Soweto,36748.3917,0.0,91.69,3
KHW_1466,Kahawa_Soweto,19020.3341,0.0,47.46,3
KHW_1467,Kahawa_Soweto,22971.8165,0.0,57.31,1
KHW_1468,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1469,Kahawa_Soweto,43180.5149,0.0,107.74,2
KHW_1470,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1471,Kahawa_Soweto,25009.3799,0.0,62.4,2
KHW_1472,Kahawa_Soweto,20661.4245,0.0,35.39,1
KHW_1495,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1496,Kahawa_Soweto,27946.8829,0.0,68.43,1
KHW_1497,Kahawa_Soweto,1558.9736,0.0,3.89,1
KHW_1498,Kahawa_Soweto,17626.7522,0.0,43.98,1
KHW_1499,Kahawa_Soweto,36442.4333,0.0,90.92,4
KHW_1500,Kahawa_Soweto,21957.7893,0.0,54.78,1
KHW_1501,Kahawa_Soweto,11624.8174,0.0,29.0,1
KHW_1502,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1503,Kahawa_Soweto,18035.9602,0.0,45.0,1
KHW_1504,Kahawa_Soweto,31929.6415,0.0,79.66,3
KHW_1505,Kahawa_Soweto,19738.5673,0.0,49.25,1
KHW_1506,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1507,Kahawa_Soweto,7594.26,0.0,18.95,1
KHW_1508,Kahawa_Soweto,35769.4253,0.0,89.24,2
KHW_1509,Kahawa_Soweto,18176.5867,0.0,44.91,1
KHW_1510,Kahawa_Soweto,24811.2925,0.0,29.09,1
KHW_1533,Kahawa_Soweto,1871.6264,0.0,1.88,1
KHW_1534,Kahawa_Soweto,28061.3704,0.0,69.39,1
KHW_1535,Kahawa_Soweto,275.4947,0.0,0.69,1
KHW_1536,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1537,Kahawa_Soweto,6501.8263,0.0,16.22,1
KHW_1538,Kahawa_Soweto,50584.3482,0.0,126.21,3
KHW_1539,Kahawa_Soweto,30953.4207,0.0,77.23,4
KHW_1540,Kahawa_Soweto,40864.6168,0.0,101.96,3
KHW_1541,Kahawa_Soweto,1961.7705,0.0,4.89,1
KHW_1542,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1543,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1544,Kahawa_Soweto,3487.7313,0.0,8.7,1
KHW_1545,Kahawa_Soweto,22045.0698,0.0,55.0,1
KHW_1546,Kahawa_Soweto,38162.5665,0.0,95.22,2
KHW_1547,Kahawa_Soweto,27258.7587,0.0,63.83,2
KHW_1548,Kahawa_Soweto,31973.4796,0.0,23.07,1
KHW_1571,Kahawa_Soweto,6726.413,0.0,7.72,1
KHW_1572,Kahawa_Soweto,26662.8002,0.0,66.34,1
KHW_1573,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1574,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1575,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1576,Kahawa_Soweto,17404.0959,0.0,43.42,2
KHW_1577,Kahawa_Soweto,40240.3691,0.0,100.4,3
KHW_1578,Kahawa_Soweto,23502.1989,0.0,58.64,3
KHW_1579,Kahawa_Soweto,33031.0282,0.0,82.41,2
KHW_1580,Kahawa_Soweto,2768.8579,0.0,6.91,1
KHW_1581,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1582,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1583,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1584,Kahawa_Soweto,13797.7718,0.0,34.43,2
KHW_1585,Kahawa_Soweto,57670.6783,0.0,121.16,3
KHW_1586,Kahawa_Soweto,52388.0876,0.0,19.71,1
KHW_1608,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1609,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1610,Kahawa_Soweto,24634.909,0.0,61.46,1
KHW_1611,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1612,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1613,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1614,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1615,Kahawa_Soweto,23890.8689,0.0,59.61,1
KHW_1616,Kahawa_Soweto,30210.8113,0.0,75.38,2
KHW_1617,Kahawa_Soweto,14857.6627,0.0,37.07,2
KHW_1618,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1619,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1620,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1621,Kahawa_Soweto,6478.1096,0.0,16.16,2
KHW_1622,Kahawa_Soweto,27905.4247,0.0,69.53,2
KHW_1623,Kahawa_Soweto,24258.7259,0.0,39.92,1
KHW_1645,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1646,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1647,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1648,Kahawa_Soweto,15853.7283,0.0,39.56,1
KHW_1649,Kahawa_Soweto,10152.8265,0.0,25.33,1
KHW_1650,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1651,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1652,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1653,Kahawa_Soweto,21812.8468,0.0,54.42,1
KHW_1654,Kahawa_Soweto,1095.6025,0.0,2.73,1
KHW_1655,Kahawa_Soweto,18117.9589,0.0,45.2,2
KHW_1656,Kahawa_Soweto,46972.644,0.0,117.2,4
KHW_1657,Kahawa_Soweto,3697.0695,0.0,9.22,1
KHW_1658,Kahawa_Soweto,15375.3048,0.0,38.36,2
KHW_1659,Kahawa_Soweto,22306.9788,0.0,55.66,2
KHW_1660,Kahawa_Soweto,29294.4709,0.0,59.21,1
KHW_1661,Kahawa_Soweto,7065.9188,0.0,4.38,1
KHW_1682,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1683,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1684,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1685,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1686,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1687,Kahawa_Soweto,28859.6095,0.0,72.0,2
KHW_1688,Kahawa_Soweto,13587.1794,0.0,33.9,1
KHW_1689,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1690,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1691,Kahawa_Soweto,5369.8903,0.0,13.4,1
KHW_1692,Kahawa_Soweto,39950.573,0.0,99.68,2
KHW_1693,Kahawa_Soweto,15085.6989,0.0,37.64,2
KHW_1694,Kahawa_Soweto,41817.7319,0.0,104.34,2
KHW_1695,Kahawa_Soweto,44929.5285,0.0,112.1,3
KHW_1696,Kahawa_Soweto,42033.017,0.0,104.87,3
KHW_1697,Kahawa_Soweto,38043.5882,0.0,86.39,4
KHW_1698,Kahawa_Soweto,30207.1405,0.0,29.61,1
KHW_1719,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1720,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1721,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1722,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1723,Kahawa_Soweto,5332.9785,0.0,13.31,1
KHW_1724,Kahawa_Soweto,22492.6901,0.0,56.12,1
KHW_1725,Kahawa_Soweto,20989.1536,0.0,51.91,1
KHW_1726,Kahawa_Soweto,17296.8099,0.0,30.9,2
KHW_1727,Kahawa_Soweto,11144.7721,0.0,16.26,1
KHW_1728,Kahawa_Soweto,24798.1856,0.0,51.48,1
KHW_1729,Kahawa_Soweto,20937.8847,0.0,52.05,1
KHW_1730,Kahawa_Soweto,38286.2143,0.0,95.52,2
KHW_1731,Kahawa_Soweto,2643.609,0.0,6.6,1
KHW_1732,Kahawa_Soweto,33124.923,0.0,82.65,3
KHW_1733,Kahawa_Soweto,29136.5894,0.0,72.7,3
KHW_1734,Kahawa_Soweto,65110.787,0.0,158.1,7
KHW_1735,Kahawa_Soweto,42491.009,0.0,57.08,2
KHW_1758,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1759,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1760,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1761,Kahawa_Soweto,13483.1569,0.0,33.64,2
KHW_1762,Kahawa_Soweto,21845.4275,0.0,49.02,1
KHW_1763,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1764,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1769,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1770,Kahawa_Soweto,34661.3779,0.0,47.28,1
KHW_1771,Kahawa_Soweto,39129.4467,0.0,50.45,1
KHW_1772,Kahawa_Soweto,70361.7555,0.0,77.22,3
KHW_1773,Kahawa_Soweto,16601.0241,0.0,5.72,1
KHW_1797,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1798,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1799,Kahawa_Soweto,24769.3785,0.0,58.22,1
KHW_1800,Kahawa_Soweto,29803.4397,0.0,28.27,1
KHW_1836,Kahawa_Soweto,5016.0611,0.0,11.76,1
KHW_1837,Kahawa_Soweto,32185.3827,0.0,61.18,1
KHW_1838,Kahawa_Soweto,9490.0307,0.0,2.96,1
KHW_1874,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1875,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1912,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1913,Kahawa_Soweto,0.0,0.0,0.0,0
KHW_1950,Kahawa_Soweto,0.0,0.0,0.0,0
KCC_0,KCC,13161.6558,0.0,32.84,2
KCC_1,KCC,15328.3266,0.0,38.24,2
KCC_2,KCC,35761.2429,0.0,89.22,3
KCC_3,KCC,22352.6273,0.0,55.77,2
KCC_4,KCC,18025.5054,0.0,44.97,2
KCC_5,KCC,21505.4145,0.0,53.66,2
KCC_6,KCC,26718.7941,0.0,66.66,1
KCC_7,KCC,22389.48,0.0,55.86,1
KCC_8,KCC,22818.9635,0.0,50.61,2
KCC_9,KCC,34108.6811,0.0,85.1,2
KCC_10,KCC,0.0,0.0,0.0,0
KCC_11,KCC,24674.3431,0.0,61.56,2
KCC_12,KCC,38898.0221,0.0,97.05,3
KCC_13,KCC,30409.1152,0.0,75.87,3
KCC_14,KCC,17308.6375,0.0,43.19,3
KCC_15,KCC,32024.7386,0.0,79.9,3
KCC_16,KCC,23707.6814,0.0,59.15,3
KCC_17,KCC,15464.0799,0.0,34.3,5
KCC_18,KCC,21223.4309,0.0,52.95,2
KCC_19,KCC,21908.2966,0.0,54.66,2
KCC_20,KCC,18033.6601,0.0,44.99,2
KCC_21,KCC,25886.6475,0.0,64.59,4
KCC_22,KCC,46089.7659,0.0,114.99,3
KCC_23,KCC,34850.4183,0.0,86.95,3
KCC_24,KCC,13075.1033,0.0,32.62,3
KCC_25,KCC,24814.9079,0.0,61.91,2
KCC_26,KCC,44109.0376,0.0,97.82,3
KCC_27,KCC,19259.979,0.0,48.05,1
KCC_28,KCC,33277.1249,0.0,83.03,2
KCC_29,KCC,30444.8295,0.0,75.96,3
KCC_30,KCC,22349.7251,0.0,55.76,1
KCC_31,KCC,12079.5572,0.0,30.14,3
KCC_32,KCC,38377.725,0.0,95.75,2
KCC_33,KCC,1207.2312,0.0,3.01,1
KCC_34,KCC,29517.3536,0.0,73.65,2
KCC_35,KCC,18977.6469,0.0,42.09,3
KCC_36,KCC,10532.8066,0.0,26.28,2
KCC_37,KCC,39229.6111,0.0,97.88,3
KCC_38,KCC,27440.9393,0.0,68.47,3
KCC_39,KCC,42534.5404,0.0,106.12,3
KCC_40,KCC,32915.1311,0.0,82.12,2
KCC_41,KCC,16401.7446,0.0,40.92,2
KCC_42,KCC,8852.7223,0.0,22.09,2
KCC_43,KCC,14028.0702,0.0,35.0,2
KCC_44,KCC,28484.6256,0.0,63.17,2
KCC_45,KCC,7978.5942,0.0,19.91,1
KCC_46,KCC,35844.6552,0.0,89.43,2
KCC_47,KCC,25021.5355,0.0,62.43,2
KCC_48,KCC,36645.9355,0.0,91.43,3
KCC_49,KCC,19978.4008,0.0,49.85,3
KCC_50,KCC,22002.866,0.0,54.9,2
KCC_51,KCC,33812.154,0.0,84.36,2
KCC_52,KCC,5273.9874,0.0,13.16,1
KCC_53,KCC,29655.3011,0.0,65.77,2
KCC_54,KCC,4705.2863,0.0,11.74,1
KCC_55,KCC,14480.2673,0.0,36.13,2
KCC_56,KCC,56208.5298,0.0,140.24,4
KCC_57,KCC,20164.7507,0.0,50.31,4
KCC_58,KCC,30741.7711,0.0,76.7,3
KCC_59,KCC,15677.8291,0.0,39.12,1
KCC_60,KCC,16195.5191,0.0,40.41,2
KCC_61,KCC,7458.4606,0.0,18.61,2
KCC_62,KCC,9532.8916,0.0,21.14,1
KCC_63,KCC,241.8015,0.0,0.6,1
KCC_64,KCC,9283.503,0.0,23.16,1
KCC_65,KCC,23481.4859,0.0,58.59,2
KCC_66,KCC,12916.4116,0.0,32.23,2
KCC_67,KCC,37496.9374,0.0,93.55,2
KCC_68,KCC,13336.3189,0.0,33.27,2
KCC_69,KCC,28908.4812,0.0,72.13,2
KCC_70,KCC,31319.5771,0.0,78.14,2
KCC_71,KCC,5120.0596,0.0,11.36,1
