zone_id,settlement,SCMI,CVA_Direction
MTH_967,Mathare,0.10440704820917389,42.23074242178176
MTH_968,Mathare,0.10898787984293355,9.773897293949428
MTH_969,Mathare,0.08572478180064955,37.83029755288814
MTH_970,Mathare,0.08689050226195603,-3.5552601289904566
MTH_971,Mathare,0.13276300154544757,37.87768683093736
MTH_972,Mathare,0.08445124202972665,33.48360401597587
MTH_973,Mathare,0.052196215257513244,-8.783945597411092
MTH_974,Mathare,0.09356140303019743,-6.063871553969409
MTH_975,Mathare,0.08479117242476897,-7.536129092641033
MTH_976,Mathare,0.10402395869575849,-18.203039368099496
MTH_977,Mathare,0.14700518887623115,-13.310337985214952
MTH_978,Mathare,0.3904989600973998,-31.30846652270724
MTH_979,Mathare,0.29079502905808524,-21.74630854910342
MTH_1003,Mathare,0.07192856382444329,1.242274297594745
MTH_1004,Mathare,0.10591642961738655,47.8136627968047
MTH_1005,Mathare,0.091445717813929,79.08513937511098
MTH_1006,Mathare,0.07163387762257965,33.140221419732114
MTH_1007,Mathare,0.07160604752995116,67.45753343960682
MTH_1008,Mathare,0.07233771341125278,42.1799989286383
MTH_1009,Mathare,0.058152860129874966,20.99418739585521
MTH_1010,Mathare,0.09706218892057208,20.62225321934863
MTH_1011,Mathare,0.10376569542868647,40.69536652477699
MTH_1012,Mathare,0.12544263036559006,-0.9876223936317811
MTH_1013,Mathare,0.03228131485359764,51.531398144953464
MTH_1014,Mathare,0.030021085789426596,14.250087864788943
MTH_1015,Mathare,0.08495364674685416,78.76220943318222
MTH_1016,Mathare,0.1240393946767391,-23.737006528521462
MTH_1017,Mathare,0.22172850746259734,-22.455963741425258
MTH_1018,Mathare,0.12876232602503768,15.533097670955836
MTH_1019,Mathare,0.15532548155599749,-2.836483445933413
MTH_1043,Mathare,0.05167740117202951,14.014441930623793
MTH_1044,Mathare,0.10922335468873859,45.344143212084006
MTH_1045,Mathare,0.08471523185049806,-12.25242901654044
MTH_1046,Mathare,0.08121635870185566,39.17682652088507
MTH_1047,Mathare,0.06765565034392168,85.43053215652861
MTH_1048,Mathare,0.08745958367700289,28.518578133143087
MTH_1049,Mathare,0.10982834090684543,29.79823652367314
MTH_1050,Mathare,0.13483565476671652,-34.831279697877534
MTH_1051,Mathare,0.18807373392607252,84.84562472259265
MTH_1052,Mathare,0.09526622784201669,20.582582742022037
MTH_1053,Mathare,0.09067051299851313,25.8755246025878
MTH_1054,Mathare,0.08192209536905336,31.900813959674736
MTH_1055,Mathare,0.10994672213495954,30.907568620720404
MTH_1056,Mathare,0.1481163756472669,61.80806731779096
MTH_1057,Mathare,0.19606257938343336,-22.79921373334915
MTH_1058,Mathare,0.18788244742426916,-16.1907691686649
MTH_1059,Mathare,0.08801133949074125,-0.059702774768948946
MTH_1083,Mathare,0.06743200733948912,46.85348050759869
MTH_1084,Mathare,0.14235229173749017,53.99764496302445
MTH_1085,Mathare,0.059413073309532445,56.815765725504875
MTH_1086,Mathare,0.07232052576909774,47.4306441162987
MTH_1087,Mathare,0.07249228699484625,19.394750936201827
MTH_1088,Mathare,0.07857681671490528,9.445979369559725
MTH_1089,Mathare,0.08701595114000131,45.99222916442529
MTH_1090,Mathare,0.08131603117469068,44.14263432363746
MTH_1091,Mathare,0.12495534780500955,-24.53932748584688
MTH_1092,Mathare,0.09181788978321967,42.576687245022086
MTH_1093,Mathare,0.07588318926969131,26.0355194965485
MTH_1094,Mathare,0.08510381395783875,18.453414347871426
MTH_1095,Mathare,0.1025963048000167,-10.565206646861963
MTH_1096,Mathare,0.10214988005465706,25.32240895691941
MTH_1097,Mathare,0.3115514859322695,-20.119795077628115
MTH_1098,Mathare,0.29759283949769905,-25.905979622963994
MTH_1099,Mathare,0.06251559040187064,30.81596340319319
MTH_1123,Mathare,0.03943160128338143,5.778047369507912
MTH_1124,Mathare,0.11158603106530707,72.80952798554695
MTH_1125,Mathare,0.11193178951361892,94.69656617157176
MTH_1126,Mathare,0.0709587886327905,68.31231078714792
MTH_1127,Mathare,0.125247642758116,79.6029627483605
MTH_1128,Mathare,0.08089958580877409,51.08507887933964
MTH_1129,Mathare,0.06675508251932234,47.710511361696284
MTH_1130,Mathare,0.06762944956197198,60.77796474768708
MTH_1131,Mathare,0.11960808734968306,12.207721599562094
MTH_1132,Mathare,0.12149917903795225,-10.136965864592765
MTH_1133,Mathare,0.11328827532425499,-3.8162378780003987
MTH_1134,Mathare,0.10990229769429262,-4.689003419174995
MTH_1135,Mathare,0.12069623509644449,10.341828029388958
MTH_1136,Mathare,0.09942018172977408,66.10684200799238
MTH_1137,Mathare,0.23748958105056237,-16.33749246453782
MTH_1138,Mathare,0.14744096616146832,32.73507912323749
MTH_1163,Mathare,0.05006166744320098,-34.307540926919046
MTH_1164,Mathare,0.06515421622037489,9.981127582908837
MTH_1165,Mathare,0.10895786529653964,80.61667460872769
MTH_1166,Mathare,0.10544604916671128,56.803852500019595
MTH_1167,Mathare,0.22398672085725707,116.82182738140723
MTH_1168,Mathare,0.08249663082109898,2.3613457761341197
MTH_1169,Mathare,0.06301832373113109,30.173855117634506
MTH_1170,Mathare,0.0953009789487829,44.21183770888417
MTH_1171,Mathare,0.20988177955583256,-14.15934800529764
MTH_1172,Mathare,0.10476510714239612,4.32436493495349
MTH_1173,Mathare,0.07139361455457933,16.25470149131118
MTH_1174,Mathare,0.14184505641087206,-0.29719827162150164
MTH_1175,Mathare,0.13676499027404637,-22.92218895208418
MTH_1176,Mathare,0.15178498379064922,16.399200858479055
MTH_1177,Mathare,0.2032966368584883,-24.193239500446076
MTH_1178,Mathare,0.14407627728212438,-22.518092481018133
MTH_1203,Mathare,0.11542298785529854,61.85648918899256
MTH_1204,Mathare,0.1206185831957148,62.70366991550509
MTH_1205,Mathare,0.09130609355181804,57.47481670366465
MTH_1206,Mathare,0.054286471545213794,51.03623376081478
MTH_1207,Mathare,0.08306614163509533,20.50978615812463
MTH_1208,Mathare,0.07471910379542987,-6.604684717430671
MTH_1209,Mathare,0.055885657043682424,55.881612209191644
MTH_1210,Mathare,0.07998843940712806,61.338890822973596
MTH_1211,Mathare,0.14055553275223973,-10.825764610200492
MTH_1212,Mathare,0.10615086653238724,-3.189430651102977
MTH_1213,Mathare,0.08419355526347863,-9.918288198798976
MTH_1214,Mathare,0.14095954853406947,3.5978888630021233
MTH_1215,Mathare,0.1051372280324961,-6.3258194274595505
MTH_1216,Mathare,0.1466773701858125,-10.937836210058425
MTH_1217,Mathare,0.12115538525251383,0.8724469561485698
MTH_1243,Mathare,0.12480983883887221,108.86723376130054
MTH_1244,Mathare,0.10753350310600092,31.18225411442339
MTH_1245,Mathare,0.09942796778459598,35.51628361025213
MTH_1246,Mathare,0.07009076837682646,28.2079838376038
MTH_1247,Mathare,0.07045003563348265,-4.626450116810246
MTH_1248,Mathare,0.09307081104835166,-14.921926618721834
MTH_1249,Mathare,0.057739078213932836,2.61195436582884
MTH_1250,Mathare,0.06449087036520232,19.809631712677582
MTH_1251,Mathare,0.16485578521648253,-13.834087596823982
MTH_1252,Mathare,0.09075379607115114,5.454264212413704
MTH_1253,Mathare,0.07696789491202741,40.173971383292255
MTH_1254,Mathare,0.0814472936550054,60.931622727897974
MTH_1255,Mathare,0.09770029317879889,-8.529088375515027
MTH_1256,Mathare,0.1291408027549417,-15.354707678837753
MTH_1257,Mathare,0.10907248722921466,45.34221530802466
MTH_1283,Mathare,0.0569036590403907,55.84125843807633
MTH_1284,Mathare,0.07210463351838389,49.385363901218845
MTH_1285,Mathare,0.08808809932503131,24.947144413297558
MTH_1286,Mathare,0.09883305062447789,56.75361423980796
MTH_1287,Mathare,0.13766156588646983,-49.15640499739311
MTH_1288,Mathare,0.15527970202649397,-5.175889718627692
MTH_1289,Mathare,0.06590816683278047,0.7731928636937188
MTH_1290,Mathare,0.08958633884698902,6.154277038303456
MTH_1291,Mathare,0.10416922024609034,28.767014554097994
MTH_1292,Mathare,0.0658194177040475,71.51692273287578
MTH_1293,Mathare,0.07511340931180165,33.41252768479985
MTH_1294,Mathare,0.08933186614761988,60.79948246738542
MTH_1295,Mathare,0.10270039946964395,-10.540564637128265
MTH_1296,Mathare,0.11107322026748673,0.9840912059150241
MTH_1323,Mathare,0.10392481209234239,37.429660133852146
MTH_1324,Mathare,0.08437466036825648,76.81731752522559
MTH_1325,Mathare,0.08897264598529225,35.911059436214096
MTH_1326,Mathare,0.1013316888934878,-29.77873364496817
MTH_1327,Mathare,0.20177229443028485,-18.501467777791664
MTH_1328,Mathare,0.16441715156885234,-46.288351751454854
MTH_1329,Mathare,0.06999133489564828,14.914615479960773
MTH_1330,Mathare,0.125078246960393,-27.856534346367805
MTH_1331,Mathare,0.0973921318950018,-6.6430636920803
MTH_1332,Mathare,0.059844008408305234,18.335900358725485
MTH_1333,Mathare,0.059423647664100424,57.53539800721331
MTH_1334,Mathare,0.05063581481286808,46.058633939856804
MTH_1335,Mathare,0.08192217401224577,114.20114990073876
MTH_1363,Mathare,0.09418119125336671,70.36235693532107
MTH_1364,Mathare,0.1495959324366604,19.520734231061027
MTH_1365,Mathare,0.07561170272316947,2.7550659071224244
MTH_1366,Mathare,0.09907187495704986,-22.305123253508594
MTH_1367,Mathare,0.16054549422986816,-12.423689169521499
MTH_1368,Mathare,0.07717960511701974,-30.73469780955968
MTH_1369,Mathare,0.08452842000647368,38.925084629788714
MTH_1370,Mathare,0.10497413693514526,-23.678657413190123
MTH_1371,Mathare,0.10116118576718201,-23.270535498357734
MTH_1372,Mathare,0.07217309036865223,60.03879870634916
MTH_1373,Mathare,0.04327938165776749,51.80268493465056
MTH_1374,Mathare,0.04098961296310509,1.1672103376903893
MTH_1375,Mathare,0.07210274318998881,2.3328092457222502
MTH_1403,Mathare,0.07989377256127302,63.02657801664172
MTH_1404,Mathare,0.09368569644912246,29.00930907068597
MTH_1405,Mathare,0.07743189392935587,56.189260885891656
MTH_1406,Mathare,0.07114744836387922,11.958379808420457
MTH_1407,Mathare,0.08856046323812669,-39.47379876013113
